airline,flight,source_city,destination_city,one_way,stops,class,class_code,capacity,duration,departure_time,arrival_time,days_left,season_label,weekday,hour,departure_period,season_base_mult,event_mult,weekday_mult,period_mult,stop_mult,demand_index,base_price,price,seat_sold,residual_capacity,optimal_price,optimal_revenue,expected_units,kept_current_price,current_expected_revenue,pct_change_vs_current_price
Qatar Airways,QR113,Muscat,London (LHR),True,1 Stop (DOH),First,2,8,10.2,2024-07-01 11:04:00,2024-07-01 21:16:00,3,Summer,0,11,Morning,1.18,1.1,1.0,1.03,0.97,1.035,1900.0,1813.09,4,4,2394.0,1863.186478767641,0.7782733829438767,False,1621.4513853103554,32.039777396599185
Qatar Airways,QR113,Muscat,London (LHR),True,1 Stop (DOH),Business,1,30,10.2,2024-07-01 11:04:00,2024-07-01 21:16:00,36,Summer,0,11,Morning,1.18,1.1,1.0,1.03,0.97,1.14,850.0,1011.62,11,19,1062.5,2580.5221296056684,2.4287267102170995,False,2555.3199252192544,5.029556552855816
Qatar Airways,QR113,Muscat,London (LHR),True,1 Stop (DOH),Economy,0,240,10.2,2024-07-01 11:04:00,2024-07-01 21:16:00,64,Summer,0,11,Morning,1.18,1.1,1.0,1.03,0.97,1.384,250.0,294.55,95,145,225.0,5724.842196417903,25.443743095190683,False,5140.115956333821,-23.61228993379732
Oman Air,WY101,Muscat,London (LHR),True,Direct,Economy,0,240,7.9,2024-07-01 14:33:00,2024-07-01 22:27:00,25,Summer,0,14,Afternoon,1.18,1.1,1.0,1.06,1.12,1.504,250.0,214.58,162,78,214.58,4783.921904119963,22.294351310093965,True,4783.921904119963,0.0
Oman Air,WY101,Muscat,London (LHR),True,Direct,Business,1,30,7.9,2024-07-01 14:33:00,2024-07-01 22:27:00,106,Summer,0,14,Afternoon,1.18,1.1,1.0,1.06,1.12,1.267,850.0,945.49,8,22,945.49,2449.13171851393,2.5903306417983587,True,2449.13171851393,0.0
Oman Air,WY101,Muscat,London (LHR),True,Direct,First,2,8,7.9,2024-07-01 14:33:00,2024-07-01 22:27:00,168,Summer,0,14,Afternoon,1.18,1.1,1.0,1.06,1.12,1.302,1900.0,1410.4,1,7,2090.0,1817.160268732621,0.8694546740347469,False,1492.7642965500563,48.184912081678945
Emirates,EK864,Muscat,London (LHR),True,1 Stop (DXB),First,2,8,10.3,2024-07-01 20:57:00,2024-07-02 07:15:00,32,Summer,0,20,Evening,1.18,1.1,1.0,1.05,0.97,1.188,1900.0,2281.33,3,5,2281.33,1735.2546643356336,0.7606329046370467,True,1735.2546643356336,0.0
Emirates,EK864,Muscat,London (LHR),True,1 Stop (DXB),Business,1,30,10.3,2024-07-01 20:57:00,2024-07-02 07:15:00,129,Summer,0,20,Evening,1.18,1.1,1.0,1.05,0.97,1.281,850.0,856.08,4,26,935.0000000000001,2896.420569079899,3.0977760097111218,False,2845.785557788969,9.218764601439126
Emirates,EK864,Muscat,London (LHR),True,1 Stop (DXB),Economy,0,240,10.3,2024-07-01 20:57:00,2024-07-02 07:15:00,155,Summer,0,20,Evening,1.18,1.1,1.0,1.05,0.97,1.38,250.0,204.36,54,186,204.36,6963.029353548179,34.07236912090516,True,6963.029353548179,0.0
Emirates,EK864,Muscat,London (LHR),True,1 Stop (DXB),Business,1,30,10.3,2024-07-02 06:31:00,2024-07-02 16:49:00,160,Summer,1,6,Dawn,1.18,1.1,0.96,0.97,0.97,1.118,850.0,734.05,0,30,935.0000000000001,2908.103895377715,3.1102715458585184,False,2770.720542021026,27.375519378788933
Emirates,EK864,Muscat,London (LHR),True,1 Stop (DXB),Economy,0,240,10.3,2024-07-02 06:31:00,2024-07-02 16:49:00,46,Summer,1,6,Dawn,1.18,1.1,0.96,0.97,0.97,1.202,250.0,176.88,165,75,176.88,3154.316869790423,17.833089494518447,True,3154.316869790423,0.0
Emirates,EK864,Muscat,London (LHR),True,1 Stop (DXB),First,2,8,10.3,2024-07-02 06:31:00,2024-07-02 16:49:00,180,Summer,1,6,Dawn,1.18,1.1,0.96,0.97,0.97,0.999,1900.0,1979.35,0,8,2090.0,1593.0669020497246,0.7622329674879065,False,1550.3229259725958,5.59021901129159
Oman Air,WY101,Muscat,London (LHR),True,Direct,Business,1,30,7.9,2024-07-02 09:19:00,2024-07-02 17:13:00,160,Summer,1,9,Morning,1.18,1.1,0.96,1.03,1.12,1.438,850.0,943.1,1,29,943.1,3622.037735453806,3.8405659372853416,True,3622.037735453806,0.0
Oman Air,WY101,Muscat,London (LHR),True,Direct,Economy,0,240,7.9,2024-07-02 09:19:00,2024-07-02 17:13:00,146,Summer,1,9,Morning,1.18,1.1,0.96,1.03,1.12,1.405,250.0,195.08,30,210,195.08,8158.862352292128,41.82316153522723,True,8158.862352292128,0.0
Oman Air,WY101,Muscat,London (LHR),True,Direct,First,2,8,7.9,2024-07-02 09:19:00,2024-07-02 17:13:00,117,Summer,1,9,Morning,1.18,1.1,0.96,1.03,1.12,1.185,1900.0,1674.43,1,7,2090.0,1664.3673413234085,0.7963480102025878,False,1489.7367812633875,24.818594984561905
Etihad Airways,EY342,Muscat,London (LHR),True,1 Stop (AUH),Economy,0,240,10.1,2024-07-02 10:07:00,2024-07-02 20:13:00,36,Summer,1,10,Morning,1.18,1.1,0.96,1.03,0.97,1.287,250.0,309.01,108,132,225.0,5938.047812603745,26.3913236115722,False,5230.313053903902,-27.186822432930974
Etihad Airways,EY342,Muscat,London (LHR),True,1 Stop (AUH),First,2,8,10.1,2024-07-02 10:07:00,2024-07-02 20:13:00,85,Summer,1,10,Morning,1.18,1.1,0.96,1.03,0.97,0.992,1900.0,1487.29,2,6,2090.0,1226.1102555125774,0.5866556246471663,False,1034.3183053769142,40.52404036872432
Etihad Airways,EY342,Muscat,London (LHR),True,1 Stop (AUH),Business,1,30,10.1,2024-07-02 10:07:00,2024-07-02 20:13:00,10,Summer,1,10,Morning,1.18,1.1,0.96,1.03,0.97,1.186,850.0,1025.1,17,13,1105.0,2632.57512402194,2.382420926716688,False,2593.3525733562838,7.794361525704819
Qatar Airways,QR113,Muscat,London (LHR),True,1 Stop (DOH),Economy,0,240,10.2,2024-07-02 15:45:00,2024-07-03 01:57:00,98,Summer,1,15,Afternoon,1.18,1.1,0.96,1.06,0.97,1.201,250.0,248.04,91,149,225.0,4749.074649412335,21.1069984418326,False,4567.444873519582,-9.288824383164002
Qatar Airways,QR113,Muscat,London (LHR),True,1 Stop (DOH),Business,1,30,10.2,2024-07-02 15:45:00,2024-07-03 01:57:00,20,Summer,1,15,Afternoon,1.18,1.1,0.96,1.06,0.97,0.996,850.0,957.02,19,11,1062.5,1602.2863240201418,1.5080341873130747,False,1569.1286096766075,11.02171323483313
Qatar Airways,QR113,Muscat,London (LHR),True,1 Stop (DOH),First,2,8,10.2,2024-07-02 15:45:00,2024-07-03 01:57:00,68,Summer,1,15,Afternoon,1.18,1.1,0.96,1.06,0.97,1.097,1900.0,1635.61,2,6,2090.0,1413.281826241764,0.6762114001156766,False,1250.246103772662,27.78107250505928
Gulf Air,GF567,Muscat,London (LHR),True,1 Stop (BAH),First,2,8,10.0,2024-07-02 17:41:00,2024-07-03 03:41:00,159,Summer,1,17,Afternoon,1.18,1.1,0.96,1.06,0.97,1.011,1900.0,1550.35,1,7,2090.0,1411.453049407905,0.6753363872765096,False,1215.6489242035782,34.80826910052569
Gulf Air,GF567,Muscat,London (LHR),True,1 Stop (BAH),Economy,0,240,10.0,2024-07-02 17:41:00,2024-07-03 03:41:00,167,Summer,1,17,Afternoon,1.18,1.1,0.96,1.06,0.97,1.282,250.0,204.93,10,230,204.93,7986.121752255833,38.96999830310756,True,7986.121752255833,0.0
Gulf Air,GF567,Muscat,London (LHR),True,1 Stop (BAH),Business,1,30,10.0,2024-07-02 17:41:00,2024-07-03 03:41:00,82,Summer,1,17,Afternoon,1.18,1.1,0.96,1.06,0.97,1.127,850.0,887.41,12,18,1062.5,1873.5511757978181,1.7633422831038288,False,1807.2766444528302,19.730451538747594
Oman Air,WY223,Muscat,London (LHR),True,1 Stop (FRA),First,2,8,10.2,2024-07-02 18:37:00,2024-07-03 04:49:00,89,Summer,1,18,Afternoon,1.18,1.1,0.96,1.06,0.97,0.987,1900.0,1381.65,2,6,2090.0,1212.7933824048657,0.5802839150262515,False,986.0812392771995,51.26841095791263
Oman Air,WY223,Muscat,London (LHR),True,1 Stop (FRA),Business,1,30,10.2,2024-07-02 18:37:00,2024-07-03 04:49:00,140,Summer,1,18,Afternoon,1.18,1.1,0.96,1.06,0.97,1.153,850.0,668.33,9,21,1062.5,2156.741467290691,2.0298743221559445,False,1965.7599926053094,58.97834901919709
Oman Air,WY223,Muscat,London (LHR),True,1 Stop (FRA),Economy,0,240,10.2,2024-07-02 18:37:00,2024-07-03 04:49:00,73,Summer,1,18,Afternoon,1.18,1.1,0.96,1.06,0.97,1.259,250.0,269.42,118,122,225.0,4248.752739529821,18.883345509021428,False,3953.325121023251,-16.487268948110763
Emirates,EK864,Muscat,London (LHR),True,1 Stop (DXB),Economy,0,240,10.3,2024-07-03 10:13:00,2024-07-03 20:31:00,104,Summer,2,10,Morning,1.18,1.1,0.96,1.03,0.97,1.21,250.0,183.81,87,153,183.81,5303.056392869762,28.850750192425668,True,5303.056392869762,0.0
Emirates,EK864,Muscat,London (LHR),True,1 Stop (DXB),First,2,8,10.3,2024-07-03 10:13:00,2024-07-03 20:31:00,52,Summer,2,10,Morning,1.18,1.1,0.96,1.03,0.97,1.075,1900.0,2032.31,3,5,2280.0,1304.3555558695198,0.5720857701182104,False,1231.4691764187592,12.18760917379731
Emirates,EK864,Muscat,London (LHR),True,1 Stop (DXB),Business,1,30,10.3,2024-07-03 10:13:00,2024-07-03 20:31:00,122,Summer,2,10,Morning,1.18,1.1,0.96,1.03,0.97,1.135,850.0,869.65,6,24,935.0000000000001,2372.6345440013665,2.5375770524078782,False,2338.500285352352,7.514517334559896
Qatar Airways,QR113,Muscat,London (LHR),True,1 Stop (DOH),First,2,8,10.2,2024-07-03 13:33:00,2024-07-03 23:45:00,174,Summer,2,13,Afternoon,1.18,1.1,0.96,1.06,0.97,1.054,1900.0,1300.0,0,8,2090.0,1680.9473517935546,0.8042810295662941,False,1325.7225527128342,60.76923076923077
Qatar Airways,QR113,Muscat,London (LHR),True,1 Stop (DOH),Economy,0,240,10.2,2024-07-03 13:33:00,2024-07-03 23:45:00,128,Summer,2,13,Afternoon,1.18,1.1,0.96,1.06,0.97,1.306,250.0,320.44,62,178,225.0,6085.996961350586,27.048875383780384,False,5283.309457355833,-29.78404693546374
Qatar Airways,QR113,Muscat,London (LHR),True,1 Stop (DOH),Business,1,30,10.2,2024-07-03 13:33:00,2024-07-03 23:45:00,151,Summer,2,13,Afternoon,1.18,1.1,0.96,1.06,0.97,1.175,850.0,724.68,4,26,935.0000000000001,2650.0642998217804,2.8342933687933476,False,2518.392077907598,29.02246508803888
Oman Air,WY223,Muscat,London (LHR),True,1 Stop (FRA),First,2,8,10.2,2024-07-03 14:52:00,2024-07-04 01:04:00,7,Summer,2,14,Afternoon,1.18,1.1,0.96,1.06,0.97,1.127,1900.0,1743.35,4,4,2394.0,1915.3043684046727,0.8000435958248424,False,1634.436375325007,37.32182292712307
Oman Air,WY223,Muscat,London (LHR),True,1 Stop (FRA),Business,1,30,10.2,2024-07-03 14:52:00,2024-07-04 01:04:00,60,Summer,2,14,Afternoon,1.18,1.1,0.96,1.06,0.97,1.21,850.0,990.7,9,21,1062.5,2515.4832070458547,2.3675136066313924,False,2480.527620551836,7.247400827697582
Oman Air,WY223,Muscat,London (LHR),True,1 Stop (FRA),Economy,0,240,10.2,2024-07-03 14:52:00,2024-07-04 01:04:00,113,Summer,2,14,Afternoon,1.18,1.1,0.96,1.06,0.97,1.27,250.0,207.78,66,174,207.78,5998.8179623175965,28.871007615350834,True,5998.8179623175965,0.0
Oman Air,WY101,Muscat,London (LHR),True,Direct,First,2,8,7.9,2024-07-03 15:35:00,2024-07-03 23:29:00,6,Summer,2,15,Afternoon,1.18,1.1,0.96,1.06,1.12,1.198,1900.0,2288.98,5,3,2394.0,1549.372624235879,0.6471899015187464,False,1515.0075744943563,4.588069795279993
Oman Air,WY101,Muscat,London (LHR),True,Direct,Business,1,30,7.9,2024-07-03 15:35:00,2024-07-03 23:29:00,41,Summer,2,15,Afternoon,1.18,1.1,0.96,1.06,1.12,1.353,850.0,910.62,16,14,1062.5,2144.384588857569,2.0182443189247707,False,2079.2385882070002,16.678746348641585
Oman Air,WY101,Muscat,London (LHR),True,Direct,Economy,0,240,7.9,2024-07-03 15:35:00,2024-07-03 23:29:00,97,Summer,2,15,Afternoon,1.18,1.1,0.96,1.06,1.12,1.428,250.0,243.28,89,151,225.0,5727.562145593928,25.455831758195238,False,5551.371027362551,-7.513975665899375
Gulf Air,GF567,Muscat,London (LHR),True,1 Stop (BAH),Business,1,30,10.0,2024-07-03 16:52:00,2024-07-04 02:52:00,66,Summer,2,16,Afternoon,1.18,1.1,0.96,1.06,0.97,1.166,850.0,745.81,9,21,1062.5,2362.0926522009663,2.2231460256009097,False,2200.6794161844605,42.462557487832036
Gulf Air,GF567,Muscat,London (LHR),True,1 Stop (BAH),First,2,8,10.0,2024-07-03 16:52:00,2024-07-04 02:52:00,34,Summer,2,16,Afternoon,1.18,1.1,0.96,1.06,0.97,1.086,1900.0,1625.35,3,5,2280.0,1549.1438147183123,0.6794490415431195,False,1307.9699357009729,40.27747869689606
Gulf Air,GF567,Muscat,London (LHR),True,1 Stop (BAH),Economy,0,240,10.0,2024-07-03 16:52:00,2024-07-04 02:52:00,166,Summer,2,16,Afternoon,1.18,1.1,0.96,1.06,0.97,1.427,250.0,169.33,21,219,169.33,9135.859794926268,53.952989989524994,True,9135.859794926268,0.0
Etihad Airways,EY342,Muscat,London (LHR),True,1 Stop (AUH),First,2,8,10.1,2024-07-03 17:10:00,2024-07-04 03:16:00,103,Summer,2,17,Afternoon,1.18,1.1,0.96,1.06,0.97,1.002,1900.0,1312.06,1,7,2090.0,1417.0474932396119,0.6780131546601014,False,1122.7630481351612,59.291495815740134
Etihad Airways,EY342,Muscat,London (LHR),True,1 Stop (AUH),Business,1,30,10.1,2024-07-03 17:10:00,2024-07-04 03:16:00,45,Summer,2,17,Afternoon,1.18,1.1,0.96,1.06,0.97,1.166,850.0,852.26,11,19,1062.5,2419.6244562172474,2.277293605851527,False,2315.2431015752604,24.66852838335719
Etihad Airways,EY342,Muscat,London (LHR),True,1 Stop (AUH),Economy,0,240,10.1,2024-07-03 17:10:00,2024-07-04 03:16:00,163,Summer,2,17,Afternoon,1.18,1.1,0.96,1.06,0.97,1.332,250.0,246.36,35,205,220.0,7189.6174949869155,32.680079522667796,False,6871.424509661272,-10.699788926773833
Qatar Airways,QR113,Muscat,London (LHR),True,1 Stop (DOH),Economy,0,240,10.2,2024-07-04 05:36:00,2024-07-04 15:48:00,128,Summer,3,5,Dawn,1.18,1.1,1.07,0.97,0.97,1.322,250.0,259.52,45,195,220.0,6809.86579812212,30.953935446009638,False,6374.399710470201,-15.228113440197282
Qatar Airways,QR113,Muscat,London (LHR),True,1 Stop (DOH),First,2,8,10.2,2024-07-04 05:36:00,2024-07-04 15:48:00,146,Summer,3,5,Dawn,1.18,1.1,1.07,0.97,0.97,1.024,1900.0,1318.3,0,8,2090.0,1635.094889122088,0.7823420522115254,False,1298.6046212526298,58.537510430099374
Oman Air,WY101,Muscat,London (LHR),True,Direct,First,2,8,7.9,2024-07-04 06:53:00,2024-07-04 14:47:00,49,Summer,3,6,Dawn,1.18,1.1,1.07,0.97,1.12,1.241,1900.0,2500.0,3,5,2500.0,1610.1770244355116,0.6440708097742046,True,1610.1770244355116,0.0
Oman Air,WY101,Muscat,London (LHR),True,Direct,Business,1,30,7.9,2024-07-04 06:53:00,2024-07-04 14:47:00,180,Summer,3,6,Dawn,1.18,1.1,1.07,0.97,1.12,1.434,850.0,839.7,3,27,935.0000000000001,3355.3588510901554,3.588619092075032,False,3283.9874038490343,11.349291413600103
Oman Air,WY101,Muscat,London (LHR),True,Direct,Economy,0,240,7.9,2024-07-04 06:53:00,2024-07-04 14:47:00,48,Summer,3,6,Dawn,1.18,1.1,1.07,0.97,1.12,1.502,250.0,297.18,123,117,225.0,5497.186807208708,24.431941365372037,False,4918.194178970288,-24.28831011508177
Etihad Airways,EY342,Muscat,London (LHR),True,1 Stop (AUH),Economy,0,240,10.1,2024-07-04 11:13:00,2024-07-04 21:19:00,35,Summer,3,11,Morning,1.18,1.1,1.07,1.03,0.97,1.447,250.0,302.13,121,119,225.0,6085.52694453897,27.046786420173202,False,5408.709504724194,-25.528745904081024
Etihad Airways,EY342,Muscat,London (LHR),True,1 Stop (AUH),First,2,8,10.1,2024-07-04 11:13:00,2024-07-04 21:19:00,134,Summer,3,11,Morning,1.18,1.1,1.07,1.03,0.97,1.347,1900.0,2235.6,2,6,2235.6,1670.599014275358,0.7472709850936474,True,1670.599014275358,0.0
Etihad Airways,EY342,Muscat,London (LHR),True,1 Stop (AUH),Business,1,30,10.1,2024-07-04 11:13:00,2024-07-04 21:19:00,10,Summer,3,11,Morning,1.18,1.1,1.07,1.03,0.97,1.333,850.0,804.29,18,12,1105.0,2731.2668104718477,2.4717346701102696,False,2563.1510796330135,37.388255479988565
Gulf Air,GF567,Muscat,London (LHR),True,1 Stop (BAH),Business,1,30,10.0,2024-07-04 13:25:00,2024-07-04 23:25:00,152,Summer,3,13,Afternoon,1.18,1.1,1.07,1.06,0.97,1.281,850.0,821.7,3,27,935.0000000000001,3000.0701299408606,3.208631155016963,False,2923.5581885722345,13.788487282463194
Gulf Air,GF567,Muscat,London (LHR),True,1 Stop (BAH),First,2,8,10.0,2024-07-04 13:25:00,2024-07-04 23:25:00,151,Summer,3,13,Afternoon,1.18,1.1,1.07,1.06,0.97,1.196,1900.0,1886.33,0,8,2090.0,1909.056774973825,0.9134242942458493,False,1813.654414233655,10.797156383029485
Gulf Air,GF567,Muscat,London (LHR),True,1 Stop (BAH),Economy,0,240,10.0,2024-07-04 13:25:00,2024-07-04 23:25:00,139,Summer,3,13,Afternoon,1.18,1.1,1.07,1.06,0.97,1.398,250.0,150.0,67,173,150.0,7434.125228229619,49.560834854864126,True,7434.125228229619,0.0
Emirates,EK864,Muscat,London (LHR),True,1 Stop (DXB),First,2,8,10.3,2024-07-04 16:24:00,2024-07-05 02:42:00,172,Summer,3,16,Afternoon,1.18,1.1,1.07,1.06,0.97,1.135,1900.0,1535.03,0,8,2090.0,1810.2043703746103,0.8661264930022059,False,1551.3611085353966,36.15369080734578
Emirates,EK864,Muscat,London (LHR),True,1 Stop (DXB),Business,1,30,10.3,2024-07-04 16:24:00,2024-07-05 02:42:00,2,Summer,3,16,Afternoon,1.18,1.1,1.07,1.06,0.97,1.357,850.0,921.69,18,12,1105.0,3121.71031948742,2.8250772122058097,False,3010.489519025296,19.8884657531274
Oman Air,WY223,Muscat,London (LHR),True,1 Stop (FRA),Business,1,30,10.2,2024-07-04 20:01:00,2024-07-05 06:13:00,44,Summer,3,20,Evening,1.18,1.1,1.07,1.05,0.97,1.422,850.0,1099.08,16,14,1099.08,2207.9057820583234,2.0088672180899696,True,2207.9057820583234,0.0
Oman Air,WY223,Muscat,London (LHR),True,1 Stop (FRA),First,2,8,10.2,2024-07-04 20:01:00,2024-07-05 06:13:00,35,Summer,3,20,Evening,1.18,1.1,1.07,1.05,0.97,1.262,1900.0,1737.76,2,6,2280.0,2135.9669155372662,0.9368275945338886,False,1864.7559269975707,31.203388269956726
Oman Air,WY223,Muscat,London (LHR),True,1 Stop (FRA),Economy,0,240,10.2,2024-07-04 20:01:00,2024-07-05 06:13:00,29,Summer,3,20,Evening,1.18,1.1,1.07,1.05,0.97,1.539,250.0,270.63,159,81,225.0,4732.919737848179,21.035198834880795,False,4395.940159414135,-16.86065846358497
Emirates,EK864,Muscat,London (LHR),True,1 Stop (DXB),First,2,8,10.3,2024-07-06 07:53:00,2024-07-06 18:11:00,10,Summer,5,7,Morning,1.18,1.1,1.0,1.03,0.97,1.073,1900.0,2219.68,4,4,2394.0,1744.7922458531775,0.7288188161458553,False,1680.067899312932,7.853384271606725
Emirates,EK864,Muscat,London (LHR),True,1 Stop (DXB),Business,1,30,10.3,2024-07-06 07:53:00,2024-07-06 18:11:00,52,Summer,5,7,Morning,1.18,1.1,1.0,1.03,0.97,1.186,850.0,641.91,14,16,1062.5,1966.431850136523,1.8507593883637865,False,1777.9024989622624,65.52164633671387
Emirates,EK864,Muscat,London (LHR),True,1 Stop (DXB),Economy,0,240,10.3,2024-07-06 07:53:00,2024-07-06 18:11:00,127,Summer,5,7,Morning,1.18,1.1,1.0,1.03,0.97,1.439,250.0,273.09,60,180,225.0,6782.5028236786275,30.144456994127232,False,6276.834408279281,-17.609579259584745
Gulf Air,GF567,Muscat,London (LHR),True,1 Stop (BAH),Economy,0,240,10.0,2024-07-06 08:39:00,2024-07-06 18:39:00,75,Summer,5,8,Morning,1.18,1.1,1.0,1.03,0.97,1.324,250.0,173.17,87,153,173.17,6188.975930257086,35.739307791517504,True,6188.975930257086,0.0
Gulf Air,GF567,Muscat,London (LHR),True,1 Stop (BAH),First,2,8,10.0,2024-07-06 08:39:00,2024-07-06 18:39:00,173,Summer,5,8,Morning,1.18,1.1,1.0,1.03,0.97,1.051,1900.0,1847.88,0,8,2090.0,1676.1972050094264,0.8020082320619265,False,1576.1184453010515,13.102582418771775
Gulf Air,GF567,Muscat,London (LHR),True,1 Stop (BAH),Business,1,30,10.0,2024-07-06 08:39:00,2024-07-06 18:39:00,110,Summer,5,8,Morning,1.18,1.1,1.0,1.03,0.97,1.363,850.0,818.61,11,19,1062.5,2324.192689619592,2.187475472583145,False,2206.082513600604,29.79318601043232
Oman Air,WY101,Muscat,London (LHR),True,Direct,Economy,0,240,7.9,2024-07-06 09:22:00,2024-07-06 17:16:00,164,Summer,5,9,Morning,1.18,1.1,1.0,1.03,1.12,1.459,250.0,178.34,30,210,178.34,8773.587147389058,49.195845841589424,True,8773.587147389058,0.0
Oman Air,WY101,Muscat,London (LHR),True,Direct,First,2,8,7.9,2024-07-06 09:22:00,2024-07-06 17:16:00,163,Summer,5,9,Morning,1.18,1.1,1.0,1.03,1.12,1.371,1900.0,2134.81,0,8,2134.81,2210.4699549284446,1.0354410720056795,True,2210.4699549284446,0.0
Oman Air,WY101,Muscat,London (LHR),True,Direct,Business,1,30,7.9,2024-07-06 09:22:00,2024-07-06 17:16:00,143,Summer,5,9,Morning,1.18,1.1,1.0,1.03,1.12,1.569,850.0,970.54,3,27,970.54,3704.598916774959,3.817049185788282,True,3704.598916774959,0.0
Etihad Airways,EY342,Muscat,London (LHR),True,1 Stop (AUH),Business,1,30,10.1,2024-07-06 11:17:00,2024-07-06 21:23:00,30,Summer,5,11,Morning,1.18,1.1,1.0,1.03,0.97,1.145,850.0,670.12,15,15,1062.5,2194.8385226380083,2.0657303742475372,False,2001.5539579239412,58.55369187608189
Etihad Airways,EY342,Muscat,London (LHR),True,1 Stop (AUH),Economy,0,240,10.1,2024-07-06 11:17:00,2024-07-06 21:23:00,73,Summer,5,11,Morning,1.18,1.1,1.0,1.03,0.97,1.233,250.0,218.66,82,158,218.66,5450.81359110864,24.9282611868135,True,5450.81359110864,0.0
Etihad Airways,EY342,Muscat,London (LHR),True,1 Stop (AUH),First,2,8,10.1,2024-07-06 11:17:00,2024-07-06 21:23:00,161,Summer,5,11,Morning,1.18,1.1,1.0,1.03,0.97,1.08,1900.0,1344.21,0,8,2090.0,1723.0427580465716,0.824422372271087,False,1381.8359040109794,55.48165837183178
Oman Air,WY223,Muscat,London (LHR),True,1 Stop (FRA),Economy,0,240,10.2,2024-07-06 12:15:00,2024-07-06 22:27:00,51,Summer,5,12,Morning,1.18,1.1,1.0,1.03,0.97,1.353,250.0,169.76,159,81,169.76,3754.6331032811822,22.117301503776993,True,3754.6331032811822,0.0
Oman Air,WY223,Muscat,London (LHR),True,1 Stop (FRA),First,2,8,10.2,2024-07-06 12:15:00,2024-07-06 22:27:00,2,Summer,5,12,Morning,1.18,1.1,1.0,1.03,0.97,1.088,1900.0,1874.65,4,4,2394.0,1986.331227867647,0.8297122923423755,False,1757.7200044645078,27.703838049769285
Oman Air,WY223,Muscat,London (LHR),True,1 Stop (FRA),Business,1,30,10.2,2024-07-06 12:15:00,2024-07-06 22:27:00,3,Summer,5,12,Morning,1.18,1.1,1.0,1.03,0.97,1.129,850.0,918.01,15,15,1105.0,3201.178610390759,2.896994217548198,False,3084.657381511932,20.369059160575592
Qatar Airways,QR113,Muscat,London (LHR),True,1 Stop (DOH),First,2,8,10.2,2024-07-06 18:54:00,2024-07-07 05:06:00,68,Summer,5,18,Afternoon,1.18,1.1,1.0,1.06,0.97,1.21,1900.0,1368.97,3,5,2280.0,1356.814735166429,0.5950941820905391,False,1051.3567163038758,66.54857301474831
Qatar Airways,QR113,Muscat,London (LHR),True,1 Stop (DOH),Business,1,30,10.2,2024-07-06 18:54:00,2024-07-07 05:06:00,144,Summer,5,18,Afternoon,1.18,1.1,1.0,1.06,0.97,1.208,850.0,662.45,5,25,935.0000000000001,2621.0861844326964,2.8033007320135788,False,2446.524673394624,41.142727753037974
Qatar Airways,QR113,Muscat,London (LHR),True,1 Stop (DOH),Economy,0,240,10.2,2024-07-06 18:54:00,2024-07-07 05:06:00,150,Summer,5,18,Afternoon,1.18,1.1,1.0,1.06,0.97,1.393,250.0,172.84,45,195,172.84,7881.698540351706,45.60112555167615,True,7881.698540351706,0.0
Gulf Air,GF567,Muscat,London (LHR),True,1 Stop (BAH),First,2,8,10.0,2024-07-07 09:42:00,2024-07-07 19:42:00,157,Summer,6,9,Morning,1.18,1.1,1.0,1.03,0.97,1.163,1900.0,1586.97,1,7,2090.0,1623.8039420038485,0.7769396851693056,False,1414.9620981590035,31.697511610175365
Gulf Air,GF567,Muscat,London (LHR),True,1 Stop (BAH),Economy,0,240,10.0,2024-07-07 09:42:00,2024-07-07 19:42:00,67,Summer,6,9,Morning,1.18,1.1,1.0,1.03,0.97,1.31,250.0,347.61,111,129,225.0,4765.074010345276,21.178106712645672,False,4004.1077243450277,-35.27228790886338
Gulf Air,GF567,Muscat,London (LHR),True,1 Stop (BAH),Business,1,30,10.0,2024-07-07 09:42:00,2024-07-07 19:42:00,77,Summer,6,9,Morning,1.18,1.1,1.0,1.03,0.97,1.247,850.0,703.07,9,21,1062.5,2443.8748648755586,2.3001175198828787,False,2250.1573585629935,51.12293228270299
Etihad Airways,EY342,Muscat,London (LHR),True,1 Stop (AUH),Economy,0,240,10.1,2024-07-07 12:15:00,2024-07-07 22:21:00,85,Summer,6,12,Morning,1.18,1.1,1.0,1.03,0.97,1.299,250.0,207.19,101,139,207.19,5030.476288176804,24.279532256271075,True,5030.476288176804,0.0
